time,x,y,in_or_out
0.0,124.35610938667129,1,2
1.0,108.79441417411616,1,2
2.0,93.23271896156102,1,2
3.0,77.67102374900588,1,2
4.0,62.10932853645075,1,2
5.0,46.54763332389561,1,2
6.0,30.985938111340474,1,2
7.0,15.424242898785339,1,2
8.0,999.8625476862302,1,2
9.0,984.300852473675,1,2
10.0,968.7391572611199,1,2
11.0,953.1774620485647,1,2
12.0,937.6157668360096,1,2
13.0,922.0540716234544,1,2
14.0,906.4923764108993,1,2
15.0,890.9306811983441,1,2
16.0,875.368985985789,1,2
17.0,859.8072907732338,1,2
18.0,844.2455955606787,1,2
19.0,828.6839003481235,1,2
20.0,813.1222051355684,1,2
21.0,797.5605099230132,1,1
22.0,781.9988147104581,1,1
23.0,766.4371194979029,1,1
24.0,750.8754242853478,1,1
25.0,735.3137290727926,1,0
26.0,719.7520338602375,1,0
27.0,704.1903386476823,1,0
28.0,688.6286434351272,1,0
29.0,673.066948222572,1,0
30.0,657.5052530100169,1,0
31.0,641.9435577974617,1,0
32.0,626.3818625849066,1,0
33.0,610.8201673723514,1,0
34.0,595.2584721597963,1,0
35.0,579.6967769472411,1,0
36.0,564.135081734686,1,0
37.0,548.5733865221308,1,0
38.0,533.0116913095757,1,0
39.0,517.4499960970205,1,0
40.0,501.88830088446537,1,0
41.0,486.3266056719102,1,0
42.0,470.76491045935506,1,0
43.0,455.2032152467999,1,0
44.0,439.64152003424476,1,0
45.0,424.0798248216896,1,0
46.0,408.51812960913446,1,0
47.0,392.9564343965793,1,0
48.0,377.39473918402416,1,0
49.0,361.833043971469,1,0
50.0,346.27134875891386,1,0
51.0,330.7096535463587,1,0
52.0,315.14795833380356,1,0
53.0,299.5862631212484,1,0
54.0,284.02456790869326,1,0
55.0,268.4628726961381,1,0
56.0,252.90117748358298,1,0
57.0,237.33948227102786,1,1
58.0,221.77778705847274,1,1
59.0,206.21609184591762,1,1
60.0,190.6543966333625,1,2
61.0,175.09270142080737,1,2
62.0,159.53100620825225,1,2
63.0,143.96931099569713,1,2
64.0,128.407615783142,1,2
65.0,112.84592057058687,1,2
66.0,97.28422535803173,1,2
67.0,81.7225301454766,1,2
68.0,66.16083493292146,1,2
69.0,50.599139720366324,1,2
70.0,35.03744450781119,1,2
71.0,19.47574929525605,1,2
72.0,3.9140540827009165,1,2
73.0,988.3523588701457,1,2
74.0,972.7906636575906,1,2
75.0,957.2289684450354,1,2
76.0,941.6672732324803,1,2
77.0,926.1055780199251,1,2
78.0,910.54388280737,1,2
79.0,894.9821875948148,1,2
80.0,879.4204923822597,1,2
81.0,863.8587971697045,1,2
82.0,848.2971019571494,1,2
83.0,832.7354067445942,1,2
84.0,817.1737115320391,1,2
85.0,801.6120163194839,1,2
86.0,786.0503211069288,1,1
87.0,770.4886258943736,1,1
88.0,754.9269306818185,1,1
89.0,739.3652354692633,1,0
90.0,723.8035402567082,1,0
91.0,708.241845044153,1,0
92.0,692.6801498315979,1,0
93.0,677.1184546190427,1,0
94.0,661.5567594064876,1,0
95.0,645.9950641939324,1,0
96.0,630.4333689813773,1,0
97.0,614.8716737688221,1,0
98.0,599.309978556267,1,0
99.0,583.7482833437118,1,0
100.0,568.1865881311567,1,0
101.0,552.6248929186015,1,0
102.0,537.0631977060464,1,0
103.0,521.5015024934912,1,0
104.0,505.93980728093607,1,0
105.0,490.3781120683809,1,0
106.0,474.81641685582576,1,0
107.0,459.2547216432706,1,0
108.0,443.69302643071546,1,0
109.0,428.1313312181603,1,0
110.0,412.56963600560516,1,0
111.0,397.00794079305,1,0
112.0,381.44624558049486,1,0
113.0,365.8845503679397,1,0
114.0,350.32285515538456,1,0
115.0,334.7611599428294,1,0
116.0,319.19946473027426,1,0
117.0,303.6377695177191,1,0
118.0,288.07607430516396,1,0
119.0,272.5143790926088,1,0
120.0,256.95268388005366,1,0
121.0,241.39098866749853,1,1
122.0,225.8292934549434,1,1
123.0,210.2675982423883,1,1
124.0,194.70590302983317,1,2
125.0,179.14420781727804,1,2
126.0,163.58251260472292,1,2
127.0,148.0208173921678,1,2
128.0,132.45912217961268,1,2
129.0,116.89742696705754,1,2
130.0,101.3357317545024,1,2
131.0,85.77403654194727,1,2
132.0,70.21234132939213,1,2
133.0,54.650646116836995,1,2
134.0,39.08895090428186,1,2
135.0,23.527255691726722,1,2
136.0,7.965560479171588,1,2
137.0,992.4038652666164,1,2
138.0,976.8421700540613,1,2
139.0,961.2804748415061,1,2
140.0,945.718779628951,1,2
141.0,930.1570844163958,1,2
142.0,914.5953892038407,1,2
143.0,899.0336939912855,1,2
144.0,883.4719987787304,1,2
145.0,867.9103035661752,1,2
146.0,852.3486083536201,1,2
147.0,836.7869131410649,1,2
148.0,821.2252179285098,1,2
149.0,805.6635227159546,1,2
150.0,790.1018275033995,1,1
151.0,774.5401322908443,1,1
152.0,758.9784370782892,1,1
153.0,743.416741865734,1,0
154.0,727.8550466531789,1,0
155.0,712.2933514406237,1,0
156.0,696.7316562280686,1,0
157.0,681.1699610155134,1,0
158.0,665.6082658029583,1,0
159.0,650.0465705904031,1,0
160.0,634.484875377848,1,0
161.0,618.9231801652928,1,0
162.0,603.3614849527377,1,0
163.0,587.7997897401825,1,0
164.0,572.2380945276274,1,0
165.0,556.6763993150722,1,0
166.0,541.1147041025171,1,0
167.0,525.5530088899619,1,0
168.0,509.99131367740677,1,0
169.0,494.4296184648516,1,0
170.0,478.86792325229646,1,0
171.0,463.3062280397413,1,0
172.0,447.74453282718616,1,0
173.0,432.182837614631,1,0
174.0,416.62114240207586,1,0
175.0,401.0594471895207,1,0
176.0,385.49775197696556,1,0
177.0,369.9360567644104,1,0
178.0,354.37436155185526,1,0
179.0,338.8126663393001,1,0
180.0,323.25097112674496,1,0
181.0,307.6892759141898,1,0
182.0,292.12758070163466,1,0
183.0,276.5658854890795,1,0
184.0,261.00419027652435,1,0
185.0,245.44249506396923,1,1
186.0,229.8807998514141,1,1
187.0,214.319104638859,1,1
188.0,198.75740942630387,1,2
189.0,183.19571421374874,1,2
190.0,167.63401900119362,1,2
191.0,152.0723237886385,1,2
192.0,136.51062857608338,1,2
193.0,120.94893336352824,1,2
194.0,105.3872381509731,1,2
195.0,89.82554293841797,1,2
196.0,74.26384772586283,1,2
197.0,58.702152513307695,1,2
198.0,43.14045730075256,1,2
199.0,27.578762088197422,1,2
200.0,12.017066875642287,1,2
201.0,996.4553716630871,1,2
202.0,980.893676450532,1,2
203.0,965.3319812379768,1,2
204.0,949.7702860254217,1,2
205.0,934.2085908128665,1,2
206.0,918.6468956003114,1,2
207.0,903.0852003877562,1,2
208.0,887.5235051752011,1,2
209.0,871.9618099626459,1,2
210.0,856.4001147500908,1,2
211.0,840.8384195375356,1,2
212.0,825.2767243249805,1,2
213.0,809.7150291124253,1,2
214.0,794.1533338998702,1,1
215.0,778.591638687315,1,1
216.0,763.0299434747599,1,1
217.0,747.4682482622047,1,0
218.0,731.9065530496496,1,0
219.0,716.3448578370944,1,0
220.0,700.7831626245393,1,0
221.0,685.2214674119841,1,0
222.0,669.659772199429,1,0
223.0,654.0980769868738,1,0
224.0,638.5363817743187,1,0
225.0,622.9746865617635,1,0
226.0,607.4129913492084,1,0
227.0,591.8512961366532,1,0
228.0,576.2896009240981,1,0
229.0,560.7279057115429,1,0
230.0,545.1662104989878,1,0
231.0,529.6045152864326,1,0
232.0,514.0428200738775,1,0
233.0,498.4811248613223,1,0
234.0,482.91942964876716,1,0
235.0,467.357734436212,1,0
236.0,451.79603922365686,1,0
237.0,436.2343440111017,1,0
238.0,420.67264879854656,1,0
239.0,405.1109535859914,1,0
240.0,389.54925837343626,1,0
241.0,373.9875631608811,1,0
242.0,358.42586794832596,1,0
243.0,342.8641727357708,1,0
244.0,327.30247752321566,1,0
245.0,311.7407823106605,1,0
246.0,296.17908709810536,1,0
247.0,280.6173918855502,1,0
248.0,265.05569667299505,1,0
249.0,249.49400146043993,1,1
250.0,233.9323062478848,1,1
251.0,218.3706110353297,1,1
252.0,202.80891582277457,1,1
253.0,187.24722061021944,1,2
254.0,171.68552539766432,1,2
255.0,156.1238301851092,1,2
256.0,140.56213497255408,1,2
257.0,125.00043975999894,1,2
258.0,109.4387445474438,1,2
259.0,93.87704933488867,1,2
260.0,78.31535412233353,1,2
261.0,62.753658909778395,1,2
262.0,47.19196369722326,1,2
263.0,31.63026848466812,1,2
264.0,16.068573272112985,1,2
265.0,0.5068780595578506,1,2
266.0,984.9451828470027,1,2
267.0,969.3834876344475,1,2
268.0,953.8217924218924,1,2
269.0,938.2600972093372,1,2
270.0,922.6984019967821,1,2
271.0,907.1367067842269,1,2
272.0,891.5750115716718,1,2
