Round,Sim Time [s],Loss,Accuracy,prog [%]
1,30,inf,0,0
2,89,inf,0,0
3,147,inf,0,0
4,206,1.9965673614680768,0.2887288728872887,100.0
5,264,inf,0,0
6,323,1.7978752219676972,0.35453545354535454,100.0
7,381,inf,0,0
8,439,inf,0,0
9,498,inf,0,0
10,556,inf,0,0
11,615,1.504315935609862,0.45124512451245125,100.0
12,673,inf,0,0
13,732,1.4484233998998999,0.47434743474347435,100.0
14,790,inf,0,0
15,848,inf,0,0
16,907,inf,0,0
17,965,inf,0,0
18,1024,1.3507049978591037,0.5133513351335134,100.0
19,1082,inf,0,0
20,1141,1.3186974475150461,0.5247524752475248,100.0
21,1199,inf,0,0
22,1257,inf,0,0
23,1316,inf,0,0
24,1374,inf,0,0
25,1433,1.2367504153008282,0.553955395539554,100.0
26,1491,inf,0,0
27,1550,1.2078850386252626,0.5639563956395639,100.0
28,1608,inf,0,0
29,1666,inf,0,0
30,1725,inf,0,0
31,1783,inf,0,0
32,1842,1.1521227025366096,0.5854585458545855,100.0
33,1900,inf,0,0
34,1959,1.1367504658089747,0.591959195919592,100.0
35,2017,inf,0,0
36,2075,inf,0,0
37,2134,inf,0,0
38,2192,inf,0,0
39,2251,1.1040408121729532,0.6083608360836084,100.0
40,2309,inf,0,0
41,2368,1.093473212866037,0.6144614461446145,100.0
42,2426,inf,0,0
43,2484,inf,0,0
44,2543,inf,0,0
45,2601,inf,0,0
46,2660,1.071997487768525,0.6250625062506251,100.0
47,2718,inf,0,0
48,2777,1.0627971736271908,0.6295629562956295,100.0
49,2835,inf,0,0
50,2893,inf,0,0
51,2952,inf,0,0
52,3010,inf,0,0
53,3069,1.0479772442496098,0.637063706370637,100.0
54,3127,inf,0,0
55,3186,1.044133445981362,0.6395639563956396,100.0
56,3244,inf,0,0
57,3302,inf,0,0
58,3361,inf,0,0
59,3419,inf,0,0
60,3478,1.0370408801151008,0.6444644464446445,100.0
61,3536,inf,0,0
62,3595,1.0331609743356978,0.6483648364836484,100.0
63,3653,inf,0,0
64,3711,inf,0,0
65,3770,inf,0,0
66,3828,inf,0,0
67,3887,inf,0,0
68,3945,inf,0,0
69,4004,1.0334707360297437,0.6547654765476547,100.0
70,4062,inf,0,0
71,4120,inf,0,0
72,4179,inf,0,0
73,4237,inf,0,0
74,4296,inf,0,0
75,4354,inf,0,0
76,4413,1.0406535793479792,0.6536653665366536,100.0
77,4471,inf,0,0
78,4529,inf,0,0
79,4588,inf,0,0
80,4646,inf,0,0
81,4705,inf,0,0
82,4763,inf,0,0
83,4822,1.0542489533774426,0.6531653165316532,100.0
84,4880,inf,0,0
85,4938,inf,0,0
86,4997,inf,0,0
87,5055,inf,0,0
88,5114,inf,0,0
89,5172,inf,0,0
90,5231,1.0778332633713614,0.6504650465046504,100.0
91,5289,inf,0,0
92,5347,inf,0,0
93,5406,inf,0,0
94,5464,inf,0,0
95,5523,inf,0,0
96,5581,inf,0,0
97,5640,1.1124924551841233,0.6488648864886488,100.0
98,5698,inf,0,0
99,5756,inf,0,0
100,5815,inf,0,0
