Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,39,0,inf,0.0,0.0,0.0,0
2,43,0,inf,0.0,0.0,0.0,0
3,98,0,inf,0.0,0.0,0.0,0
4,102,0,inf,0.0,0.0,0.0,0
5,158,0,inf,0.0,0.0,0.0,0
6,162,0,inf,0.0,0.0,0.0,0
7,217,0,inf,0.0,0.0,0.0,0
8,221,0,inf,0.0,0.0,0.0,0
9,277,0,inf,0.0,0.0,0.0,0
10,280,0,inf,0.0,0.0,0.0,0
11,336,0,inf,0.0,0.0,0.0,0
12,340,0,inf,0.0,0.0,0.0,0
13,395,0,inf,0.0,0.0,0.0,0
14,399,0,inf,0.0,0.0,0.0,0
15,455,0,inf,0.0,0.0,0.0,0
16,458,0,inf,0.0,0.0,0.0,0
17,514,0,inf,0.0,0.0,0.0,0
18,518,0,inf,0.0,0.0,0.0,0
19,574,0,inf,0.0,0.0,0.0,0
20,577,0,inf,0.0,0.0,0.0,0
21,633,0,inf,0.0,0.0,0.0,0
22,637,0,inf,0.0,0.0,0.0,0
23,692,0,inf,0.0,0.0,0.0,0
24,696,0,inf,0.0,0.0,0.0,0
25,752,0,inf,0.0,0.0,0.0,0
26,755,0,inf,0.0,0.0,0.0,0
27,811,0,inf,0.0,0.0,0.0,0
28,815,0,inf,0.0,0.0,0.0,0
29,871,0,inf,0.0,0.0,0.0,0
30,874,0,inf,0.0,0.0,0.0,0
31,930,0,inf,0.0,0.0,0.0,0
32,934,0,inf,0.0,0.0,0.0,0
33,989,0,inf,0.0,0.0,0.0,0
34,993,0,inf,0.0,0.0,0.0,0
35,1049,0,inf,0.0,0.0,0.0,0
36,1052,0,inf,0.0,0.0,0.0,0
37,1108,0,inf,0.0,0.0,0.0,0
38,1112,0,inf,0.0,0.0,0.0,0
39,1168,0,inf,0.0,0.0,0.0,0
40,1171,0,inf,0.0,0.0,0.0,0
41,1227,0,inf,0.0,0.0,0.0,0
42,1231,0,inf,0.0,0.0,0.0,0
43,1286,0,inf,0.0,0.0,0.0,0
44,1290,0,inf,0.0,0.0,0.0,0
45,1346,0,inf,0.0,0.0,0.0,0
46,1349,0,inf,0.0,0.0,0.0,0
47,1405,0,inf,0.0,0.0,0.0,0
48,1409,0,inf,0.0,0.0,0.0,0
49,1464,0,inf,0.0,0.0,0.0,0
50,1468,0,inf,0.0,0.0,0.0,0
51,1524,0,inf,0.0,0.0,0.0,0
52,1528,0,inf,0.0,0.0,0.0,0
53,1583,0,inf,0.0,0.0,0.0,0
54,1587,0,inf,0.0,0.0,0.0,0
55,1643,0,inf,0.0,0.0,0.0,0
56,1646,0,inf,0.0,0.0,0.0,0
57,1702,0,inf,0.0,0.0,0.0,0
58,1706,0,inf,0.0,0.0,0.0,0
59,1761,0,inf,0.0,0.0,0.0,0
60,1765,0,inf,0.0,0.0,0.0,0
61,1821,0,inf,0.0,0.0,0.0,0
62,1825,0,inf,0.0,0.0,0.0,0
63,1880,0,inf,0.0,0.0,0.0,0
64,1884,0,inf,0.0,0.0,0.0,0
65,1940,0,inf,0.0,0.0,0.0,0
66,1943,0,inf,0.0,0.0,0.0,0
67,1999,0,inf,0.0,0.0,0.0,0
68,2003,0,inf,0.0,0.0,0.0,0
69,2058,0,inf,0.0,0.0,0.0,0
70,2062,0,inf,0.0,0.0,0.0,0
71,2118,0,inf,0.0,0.0,0.0,0
72,2122,0,inf,0.0,0.0,0.0,0
73,2177,0,inf,0.0,0.0,0.0,0
74,2181,0,inf,0.0,0.0,0.0,0
75,2237,0,inf,0.0,0.0,0.0,0
76,2240,0,inf,0.0,0.0,0.0,0
77,2296,0,inf,0.0,0.0,0.0,0
78,2300,0,inf,0.0,0.0,0.0,0
79,2355,0,inf,0.0,0.0,0.0,0
80,2359,0,inf,0.0,0.0,0.0,0
81,2415,0,inf,0.0,0.0,0.0,0
82,2418,0,inf,0.0,0.0,0.0,0
83,2474,0,inf,0.0,0.0,0.0,0
84,2478,0,inf,0.0,0.0,0.0,0
85,2534,0,inf,0.0,0.0,0.0,0
86,2537,0,inf,0.0,0.0,0.0,0
87,2593,0,inf,0.0,0.0,0.0,0
88,2597,0,inf,0.0,0.0,0.0,0
89,2652,0,inf,0.0,0.0,0.0,0
90,2656,0,inf,0.0,0.0,0.0,0
91,2712,0,inf,0.0,0.0,0.0,0
92,2715,0,inf,0.0,0.0,0.0,0
93,2771,0,inf,0.0,0.0,0.0,0
94,2775,0,inf,0.0,0.0,0.0,0
95,2831,0,inf,0.0,0.0,0.0,0
96,2834,0,inf,0.0,0.0,0.0,0
97,2890,0,inf,0.0,0.0,0.0,0
98,2894,0,inf,0.0,0.0,0.0,0
99,2949,0,inf,0.0,0.0,0.0,0
100,2953,0,inf,0.0,0.0,0.0,0
