Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,45,0,inf,0.0,0.0,0.0,0
2,49,0,inf,0.0,0.0,0.0,0
3,105,0,inf,0.0,0.0,0.0,0
4,109,0,inf,0.0,0.0,0.0,0
5,165,0,inf,0.0,0.0,0.0,0
6,168,0,inf,0.0,0.0,0.0,0
7,224,0,inf,0.0,0.0,0.0,0
8,228,0,inf,0.0,0.0,0.0,0
9,284,0,inf,0.0,0.0,0.0,0
10,288,0,inf,0.0,0.0,0.0,0
11,344,0,inf,0.0,0.0,0.0,0
12,348,0,inf,0.0,0.0,0.0,0
13,403,0,inf,0.0,0.0,0.0,0
14,407,0,inf,0.0,0.0,0.0,0
15,463,0,inf,0.0,0.0,0.0,0
16,467,0,inf,0.0,0.0,0.0,0
17,523,0,inf,0.0,0.0,0.0,0
18,527,0,inf,0.0,0.0,0.0,0
19,583,0,inf,0.0,0.0,0.0,0
20,586,0,inf,0.0,0.0,0.0,0
21,642,0,inf,0.0,0.0,0.0,0
22,646,0,inf,0.0,0.0,0.0,0
23,702,0,inf,0.0,0.0,0.0,0
24,706,0,inf,0.0,0.0,0.0,0
25,762,0,inf,0.0,0.0,0.0,0
26,766,0,inf,0.0,0.0,0.0,0
27,821,0,inf,0.0,0.0,0.0,0
28,825,0,inf,0.0,0.0,0.0,0
29,881,0,inf,0.0,0.0,0.0,0
30,885,0,inf,0.0,0.0,0.0,0
31,941,0,inf,0.0,0.0,0.0,0
32,945,0,inf,0.0,0.0,0.0,0
33,1001,0,inf,0.0,0.0,0.0,0
34,1004,0,inf,0.0,0.0,0.0,0
35,1060,0,inf,0.0,0.0,0.0,0
36,1064,0,inf,0.0,0.0,0.0,0
37,1120,0,inf,0.0,0.0,0.0,0
38,1124,0,inf,0.0,0.0,0.0,0
39,1180,0,inf,0.0,0.0,0.0,0
40,1184,0,inf,0.0,0.0,0.0,0
41,1239,0,inf,0.0,0.0,0.0,0
42,1243,0,inf,0.0,0.0,0.0,0
43,1299,0,inf,0.0,0.0,0.0,0
44,1303,0,inf,0.0,0.0,0.0,0
45,1359,0,inf,0.0,0.0,0.0,0
46,1363,0,inf,0.0,0.0,0.0,0
47,1418,0,inf,0.0,0.0,0.0,0
48,1422,0,inf,0.0,0.0,0.0,0
49,1478,0,inf,0.0,0.0,0.0,0
50,1482,0,inf,0.0,0.0,0.0,0
51,1538,0,inf,0.0,0.0,0.0,0
52,1542,0,inf,0.0,0.0,0.0,0
53,1598,0,inf,0.0,0.0,0.0,0
54,1601,0,inf,0.0,0.0,0.0,0
55,1657,0,inf,0.0,0.0,0.0,0
56,1661,0,inf,0.0,0.0,0.0,0
57,1717,0,inf,0.0,0.0,0.0,0
58,1721,0,inf,0.0,0.0,0.0,0
59,1777,0,inf,0.0,0.0,0.0,0
60,1781,0,inf,0.0,0.0,0.0,0
61,1836,0,inf,0.0,0.0,0.0,0
62,1840,0,inf,0.0,0.0,0.0,0
63,1896,0,inf,0.0,0.0,0.0,0
64,1900,0,inf,0.0,0.0,0.0,0
65,1956,0,inf,0.0,0.0,0.0,0
66,1960,0,inf,0.0,0.0,0.0,0
67,2016,0,inf,0.0,0.0,0.0,0
68,2019,0,inf,0.0,0.0,0.0,0
69,2075,0,inf,0.0,0.0,0.0,0
70,2079,0,inf,0.0,0.0,0.0,0
71,2135,0,inf,0.0,0.0,0.0,0
72,2139,0,inf,0.0,0.0,0.0,0
73,2195,0,inf,0.0,0.0,0.0,0
74,2199,0,inf,0.0,0.0,0.0,0
75,2254,0,inf,0.0,0.0,0.0,0
76,2258,0,inf,0.0,0.0,0.0,0
77,2314,0,inf,0.0,0.0,0.0,0
78,2318,0,inf,0.0,0.0,0.0,0
79,2374,0,inf,0.0,0.0,0.0,0
80,2378,0,inf,0.0,0.0,0.0,0
81,2434,0,inf,0.0,0.0,0.0,0
82,2437,0,inf,0.0,0.0,0.0,0
83,2493,0,inf,0.0,0.0,0.0,0
84,2497,0,inf,0.0,0.0,0.0,0
85,2553,0,inf,0.0,0.0,0.0,0
86,2557,0,inf,0.0,0.0,0.0,0
87,2613,0,inf,0.0,0.0,0.0,0
88,2617,0,inf,0.0,0.0,0.0,0
89,2672,0,inf,0.0,0.0,0.0,0
90,2676,0,inf,0.0,0.0,0.0,0
91,2732,0,inf,0.0,0.0,0.0,0
92,2736,0,inf,0.0,0.0,0.0,0
93,2792,0,inf,0.0,0.0,0.0,0
94,2796,0,inf,0.0,0.0,0.0,0
95,2852,0,inf,0.0,0.0,0.0,0
96,2855,0,inf,0.0,0.0,0.0,0
97,2911,0,inf,0.0,0.0,0.0,0
98,2915,0,inf,0.0,0.0,0.0,0
99,2971,0,inf,0.0,0.0,0.0,0
100,2975,0,inf,0.0,0.0,0.0,0
